2.4613570853969917,2.4118907804949314,2.468779563935806,2.4931749758588593,2.3757505771995744,2.3485266204317083,2.414211162708208,2.54676429040417,2.405498312573636,2.511732490235685
2.4990141647195183,2.4908955469839182,2.449883921728393,2.489425120962804,2.4687433281462328,2.5062348436825523,2.4307189392335715,2.4803327869249743,2.4829968176426096,2.4318953301595685
2.4115071750234423,2.4451977639691678,2.3973211592580386,2.4891856673608506,2.4575518071240787,2.3589694386962017,2.546434708501997,2.4837898561437624,2.4926577086611843,2.347492912893173
2.451149800038928,2.4801726169307585,2.473435943319936,2.329970013201968,2.410932467025,2.442456348003528,2.4855339594896626,2.463709636774284,2.532928007748036,2.3453387948513713
2.5279956511903072,2.452717725959366,2.5341417135369877,2.3921887631864305,2.4130013401846284,2.4916881161095823,2.5561790883834115,2.4936995826973765,2.3526781302825563,2.4742982928792414
2.365607317368293,2.353528796886308,2.443134053454912,2.6538126658084065,2.4643044116759225,2.445177652889519,2.4094163014043835,2.4300550332024207,2.360179822526171,2.4102896368112736
2.447565035146567,2.4448301377034785,2.400401239384615,2.469298619469673,2.4739987003213804,2.4201096367751633,2.397124174589262,2.4255798971803673,2.3889791707341237,2.4835003645153604
2.4336777753749024,2.3358898047670693,2.3985895600648997,2.460672920833236,2.462543103440743,2.3945962881141587,2.3622243597416386,2.4503112008232213,2.5097252925103692,2.539676982608068
2.430499237618476,2.433564019856119,2.4856450489242325,2.3780824933660396,2.41585829548682,2.4300608478516015,2.4893893329346737,2.425865091461837,2.4741855788884983,2.41417143179584
2.4379239840146383,2.4573684509583402,2.4177541387596495,2.488737963622472,2.5486651543182894,2.473271376148894,2.4639041261672494,2.37067894103674,2.3977844704032245,2.4226295558177853
2.4466228556331995,2.462572971626381,2.48503208511947,2.3951443115935,2.3923442311826566,2.5062548251703536,2.455186455719213,2.4223315115217288,2.40537148826147,2.454529813681149
2.478960737430234,2.3557256955738977,2.449764494780596,2.4019994016878865,2.4768263495904654,2.3866689008224173,2.4064785088344998,2.525768080012981,2.4004641633446795,2.494003318085645
2.3538043065523704,2.4854558872376598,2.4157737030819972,2.4057994589344665,2.3835841852395134,2.4548576951566807,2.4672013204321894,2.30831483831159,2.449635228565789,2.3624540119388966
2.3359436920067127,2.4778571077456952,2.4423411099918813,2.535092436570245,2.4949108484809384,2.454611282696238,2.3689248281663495,2.53049081568515,2.359929703601412,2.387896125653703
2.365329508600648,2.437235285158901,2.4221177379161682,2.5283482786213627,2.393634494037931,2.4069694257972554,2.3893815144025847,2.4229426319954968,2.439869931851827,2.5131740705235104
2.404303927001015,2.343097570807596,2.509095817091777,2.461688474394183,2.6476810927725354,2.3345992834264644,2.4023518500053207,2.479917689261993,2.4857567489394237,2.499041173515374
2.412782569502623,2.545503452843211,2.4863473238267035,2.446932153992834,2.447245436661011,2.3903825980605227,2.4180022888364414,2.412294616661976,2.4952240666065792,2.491781378685168
2.381284114652237,2.45286657352585,2.4623164426296444,2.422526103574367,2.412765379895144,2.4841755442114217,2.4438631895734577,2.4895293531264824,2.4970880420952963,2.559863674382199
2.4238720211438944,2.380669660257107,2.4709543971782333,2.428680058970521,2.421869455050996,2.4735580046789822,2.42372739686369,2.6205509374469553,2.4258110498519345,2.5033390918276095
2.480476714480938,2.459529620011629,2.5419289674277517,2.561784525392559,2.538698866127771,2.4818519051655423,2.4805279982460737,2.3420821292223293,2.399246830351374,2.3622764703695323
2.3962661744369895,2.5033976434182894,2.484477221609769,2.3909187671702377,2.4073191939406318,2.400636703164754,2.49594550760634,2.377799416308136,2.429807417098342,2.4589979854385575
2.411482886771792,2.477506658279511,2.452707828078287,2.5366707371209465,2.4688185289206936,2.455711460298974,2.376574946396225,2.439509540839718,2.442766700659824,2.5358359537628394
2.415266492446439,2.4484345148440765,2.4820633687866227,2.5131208664175206,2.4733849756477966,2.4452321382956903,2.466387965173224,2.4404960500343558,2.3925406548350923,2.4926573105344603
2.465785398742375,2.511419641837458,2.4800901543588356,2.419522681639748,2.4654747359137517,2.404838813820234,2.388801788992809,2.4440946103526535,2.4193189093493768,2.3529815237452287
2.37630867623223,2.4818105398513635,2.4196265938556296,2.4634923351309492,2.3787348432741924,2.451778001125379,2.4555596712452465,2.5365458560933147,2.4680523747094494,2.4500787429758013
2.514889349073494,2.4177264048187332,2.524584834492254,2.424850904483101,2.450900021172824,2.49756905693349,2.3333582394524788,2.4962626510138577,2.3755090928385236,2.413684943384987
2.4682892189808197,2.42211486006305,2.465307958075055,2.4837206261894895,2.48469101198548,2.4440014860298507,2.4029743200832674,2.520194866589893,2.460620906695006,2.475706140274959
2.486936515057453,2.344280709281194,2.374733966377548,2.4876532937640006,2.362038241178847,2.5893895338323167,2.473806213841189,2.42949517443542,2.4718836216219193,2.3924484203048855
